ordered_tests,t1,t2,t3,t4,t5,t6,t7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,a1,a2,a3,a4,a5,a6,a7
fknrpac,0.38749046529366893,0.7368421052631579,0.8848207475209764,0.9397406559877955,0.9466056445461479,0.96186117467582,1,0.5,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9451754385964912,0.9451754385964912,1,0.5,0.7851805728518058,0.9059775840597759,0.9508094645080947,0.9564134495641345,0.9688667496886675,1,0.5,0.8544668587896254,0.8544668587896254,0.9582132564841499,0.9711815561959654,1,1
fknracp,0.38749046529366893,0.7368421052631579,0.8848207475209764,0.9397406559877955,0.9557589626239512,0.9938977879481312,1,0.5,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9451754385964912,0.9994152046783626,1,0.5,0.7851805728518058,0.9059775840597759,0.9508094645080947,0.9638854296388544,0.9956413449564134,1,0.5,0.8544668587896254,0.8544668587896254,0.9582132564841499,0.9884726224783862,0.9884726224783862,1
fknrapc,0.38749046529366893,0.7368421052631579,0.8848207475209764,0.9397406559877955,0.9557589626239512,0.96186117467582,1,0.5,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9451754385964912,0.9451754385964912,1,0.5,0.7851805728518058,0.9059775840597759,0.9508094645080947,0.9638854296388544,0.9688667496886675,1,0.5,0.8544668587896254,0.8544668587896254,0.9582132564841499,0.9884726224783862,1,1
fknacpr,0.38749046529366893,0.7368421052631579,0.8848207475209764,0.9084668192219679,0.9466056445461479,0.9527078565980168,1,0.5,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9994152046783626,1,1,0.5,0.7851805728518058,0.9059775840597759,0.9252801992528019,0.9570361145703612,0.9613947696139478,1,0.5,0.8544668587896254,0.8544668587896254,0.899135446685879,0.899135446685879,0.9106628242074928,1
fknacrp,0.38749046529366893,0.7368421052631579,0.8848207475209764,0.9084668192219679,0.9466056445461479,0.9938977879481312,1,0.5,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9994152046783626,0.9994152046783626,1,0.5,0.7851805728518058,0.9059775840597759,0.9252801992528019,0.9570361145703612,0.9956413449564134,1,0.5,0.8544668587896254,0.8544668587896254,0.899135446685879,0.899135446685879,0.9884726224783862,1
fknapcr,0.38749046529366893,0.7368421052631579,0.8848207475209764,0.9084668192219679,0.9145690312738368,0.9527078565980168,1,0.5,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9451754385964912,1,1,0.5,0.7851805728518058,0.9059775840597759,0.9252801992528019,0.9302615193026151,0.9613947696139478,1,0.5,0.8544668587896254,0.8544668587896254,0.899135446685879,0.9106628242074928,0.9106628242074928,1
fknaprc,0.38749046529366893,0.7368421052631579,0.8848207475209764,0.9084668192219679,0.9145690312738368,0.96186117467582,1,0.5,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9451754385964912,0.9451754385964912,1,0.5,0.7851805728518058,0.9059775840597759,0.9252801992528019,0.9302615193026151,0.9688667496886675,1,0.5,0.8544668587896254,0.8544668587896254,0.899135446685879,0.9106628242074928,1,1
fknarcp,0.38749046529366893,0.7368421052631579,0.8848207475209764,0.9084668192219679,0.9557589626239512,0.9938977879481312,1,0.5,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9451754385964912,0.9994152046783626,1,0.5,0.7851805728518058,0.9059775840597759,0.9252801992528019,0.9638854296388544,0.9956413449564134,1,0.5,0.8544668587896254,0.8544668587896254,0.899135446685879,0.9884726224783862,0.9884726224783862,1
fknarpc,0.38749046529366893,0.7368421052631579,0.8848207475209764,0.9084668192219679,0.9557589626239512,0.96186117467582,1,0.5,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9451754385964912,0.9451754385964912,1,0.5,0.7851805728518058,0.9059775840597759,0.9252801992528019,0.9638854296388544,0.9688667496886675,1,0.5,0.8544668587896254,0.8544668587896254,0.899135446685879,0.9884726224783862,1,1
fkcnpra,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.9229595728451564,0.9298245614035088,0.984744469870328,1,0.5,0.7324561403508771,0.7877923976608188,0.9994152046783626,1,1,1,0.5,0.7851805728518058,0.8175591531755915,0.937733499377335,0.9427148194271482,0.987546699875467,1,0.5,0.8544668587896254,0.8544668587896254,0.8544668587896254,0.8674351585014409,0.9711815561959654,1
fkcnpar,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.9229595728451564,0.9298245614035088,0.9527078565980168,1,0.5,0.7324561403508771,0.7877923976608188,0.9994152046783626,1,1,1,0.5,0.7851805728518058,0.8175591531755915,0.937733499377335,0.9427148194271482,0.9613947696139478,1,0.5,0.8544668587896254,0.8544668587896254,0.8544668587896254,0.8674351585014409,0.9106628242074928,1
fkcnrpa,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.9229595728451564,0.9778794813119756,0.984744469870328,1,0.5,0.7324561403508771,0.7877923976608188,0.9994152046783626,0.9994152046783626,1,1,0.5,0.7851805728518058,0.8175591531755915,0.937733499377335,0.9825653798256537,0.987546699875467,1,0.5,0.8544668587896254,0.8544668587896254,0.8544668587896254,0.9582132564841499,0.9711815561959654,1
fkcnrap,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.9229595728451564,0.9778794813119756,0.9938977879481312,1,0.5,0.7324561403508771,0.7877923976608188,0.9994152046783626,0.9994152046783626,0.9994152046783626,1,0.5,0.7851805728518058,0.8175591531755915,0.937733499377335,0.9825653798256537,0.9956413449564134,1,0.5,0.8544668587896254,0.8544668587896254,0.8544668587896254,0.9582132564841499,0.9884726224783862,1
fkcnapr,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.9229595728451564,0.9466056445461479,0.9527078565980168,1,0.5,0.7324561403508771,0.7877923976608188,0.9994152046783626,0.9994152046783626,1,1,0.5,0.7851805728518058,0.8175591531755915,0.937733499377335,0.9570361145703612,0.9613947696139478,1,0.5,0.8544668587896254,0.8544668587896254,0.8544668587896254,0.899135446685879,0.9106628242074928,1
fkcnarp,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.9229595728451564,0.9466056445461479,0.9938977879481312,1,0.5,0.7324561403508771,0.7877923976608188,0.9994152046783626,0.9994152046783626,0.9994152046783626,1,0.5,0.7851805728518058,0.8175591531755915,0.937733499377335,0.9570361145703612,0.9956413449564134,1,0.5,0.8544668587896254,0.8544668587896254,0.8544668587896254,0.899135446685879,0.9884726224783862,1
fkcpnra,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.782608695652174,0.9298245614035088,0.984744469870328,1,0.5,0.7324561403508771,0.7877923976608188,0.7883771929824561,1,1,1,0.5,0.7851805728518058,0.8175591531755915,0.8225404732254047,0.9427148194271482,0.987546699875467,1,0.5,0.8544668587896254,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.9711815561959654,1
fkcpnar,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.782608695652174,0.9298245614035088,0.9527078565980168,1,0.5,0.7324561403508771,0.7877923976608188,0.7883771929824561,1,1,1,0.5,0.7851805728518058,0.8175591531755915,0.8225404732254047,0.9427148194271482,0.9613947696139478,1,0.5,0.8544668587896254,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.9106628242074928,1
fkcprna,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.782608695652174,0.8375286041189931,0.984744469870328,1,0.5,0.7324561403508771,0.7877923976608188,0.7883771929824561,0.7883771929824561,1,1,0.5,0.7851805728518058,0.8175591531755915,0.8225404732254047,0.8692403486924034,0.987546699875467,1,0.5,0.8544668587896254,0.8544668587896254,0.8674351585014409,0.969625539598455,0.9711815561959654,1
fkcpran,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.782608695652174,0.8375286041189931,0.8527841342486652,1,0.5,0.7324561403508771,0.7877923976608188,0.7883771929824561,0.7883771929824561,0.7883771929824561,1,0.5,0.7851805728518058,0.8175591531755915,0.8225404732254047,0.8692403486924034,0.8835616438356164,1,0.5,0.8544668587896254,0.8544668587896254,0.8674351585014409,0.969625539598455,0.9968879668049793,1
fkcpanr,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.782608695652174,0.8054919908466819,0.9527078565980168,1,0.5,0.7324561403508771,0.7877923976608188,0.7883771929824561,0.7883771929824561,1,1,0.5,0.7851805728518058,0.8175591531755915,0.8225404732254047,0.8430884184308842,0.9613947696139478,1,0.5,0.8544668587896254,0.8544668587896254,0.8674351585014409,0.9091068076099824,0.9106628242074928,1
fkcparn,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.782608695652174,0.8054919908466819,0.8527841342486652,1,0.5,0.7324561403508771,0.7877923976608188,0.7883771929824561,0.7883771929824561,0.7883771929824561,1,0.5,0.7851805728518058,0.8175591531755915,0.8225404732254047,0.8430884184308842,0.8835616438356164,1,0.5,0.8544668587896254,0.8544668587896254,0.8674351585014409,0.9091068076099824,0.9968879668049793,1
fkcrnpa,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.8306636155606407,0.9778794813119756,0.984744469870328,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.9994152046783626,1,1,0.5,0.7851805728518058,0.8175591531755915,0.8642590286425903,0.9825653798256537,0.987546699875467,1,0.5,0.8544668587896254,0.8544668587896254,0.9566572398866395,0.9582132564841499,0.9711815561959654,1
fkcrnap,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.8306636155606407,0.9778794813119756,0.9938977879481312,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.9994152046783626,0.9994152046783626,1,0.5,0.7851805728518058,0.8175591531755915,0.8642590286425903,0.9825653798256537,0.9956413449564134,1,0.5,0.8544668587896254,0.8544668587896254,0.9566572398866395,0.9582132564841499,0.9884726224783862,1
fkcrpna,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.8306636155606407,0.8375286041189931,0.984744469870328,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.7883771929824561,1,1,0.5,0.7851805728518058,0.8175591531755915,0.8642590286425903,0.8692403486924034,0.987546699875467,1,0.5,0.8544668587896254,0.8544668587896254,0.9566572398866395,0.969625539598455,0.9711815561959654,1
fkcrpan,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.8306636155606407,0.8375286041189931,0.8527841342486652,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.7883771929824561,0.7883771929824561,1,0.5,0.7851805728518058,0.8175591531755915,0.8642590286425903,0.8692403486924034,0.8835616438356164,1,0.5,0.8544668587896254,0.8544668587896254,0.9566572398866395,0.969625539598455,0.9968879668049793,1
fkcranp,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.8306636155606407,0.8466819221967964,0.9938977879481312,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.7877923976608188,0.9994152046783626,1,0.5,0.7851805728518058,0.8175591531755915,0.8642590286425903,0.8792029887920298,0.9956413449564134,1,0.5,0.8544668587896254,0.8544668587896254,0.9566572398866395,0.9853605892833655,0.9884726224783862,1
fkcrapn,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.8306636155606407,0.8466819221967964,0.8527841342486652,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.7877923976608188,0.7883771929824561,1,0.5,0.7851805728518058,0.8175591531755915,0.8642590286425903,0.8792029887920298,0.8835616438356164,1,0.5,0.8544668587896254,0.8544668587896254,0.9566572398866395,0.9853605892833655,0.9968879668049793,1
fkcanpr,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.7993897787948131,0.9466056445461479,0.9527078565980168,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.9994152046783626,1,1,0.5,0.7851805728518058,0.8175591531755915,0.8387297633872977,0.9570361145703612,0.9613947696139478,1,0.5,0.8544668587896254,0.8544668587896254,0.8975794300883686,0.899135446685879,0.9106628242074928,1
fkcanrp,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.7993897787948131,0.9466056445461479,0.9938977879481312,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.9994152046783626,0.9994152046783626,1,0.5,0.7851805728518058,0.8175591531755915,0.8387297633872977,0.9570361145703612,0.9956413449564134,1,0.5,0.8544668587896254,0.8544668587896254,0.8975794300883686,0.899135446685879,0.9884726224783862,1
fkcapnr,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.7993897787948131,0.8054919908466819,0.9527078565980168,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.7883771929824561,1,1,0.5,0.7851805728518058,0.8175591531755915,0.8387297633872977,0.8430884184308842,0.9613947696139478,1,0.5,0.8544668587896254,0.8544668587896254,0.8975794300883686,0.9091068076099824,0.9106628242074928,1
fkcaprn,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.7993897787948131,0.8054919908466819,0.8527841342486652,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.7883771929824561,0.7883771929824561,1,0.5,0.7851805728518058,0.8175591531755915,0.8387297633872977,0.8430884184308842,0.8835616438356164,1,0.5,0.8544668587896254,0.8544668587896254,0.8975794300883686,0.9091068076099824,0.9968879668049793,1
fkcarnp,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.7993897787948131,0.8466819221967964,0.9938977879481312,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.7877923976608188,0.9994152046783626,1,0.5,0.7851805728518058,0.8175591531755915,0.8387297633872977,0.8792029887920298,0.9956413449564134,1,0.5,0.8544668587896254,0.8544668587896254,0.8975794300883686,0.9853605892833655,0.9884726224783862,1
fkcarpn,0.38749046529366893,0.7368421052631579,0.7757437070938215,0.7993897787948131,0.8466819221967964,0.8527841342486652,1,0.5,0.7324561403508771,0.7877923976608188,0.7877923976608188,0.7877923976608188,0.7883771929824561,1,0.5,0.7851805728518058,0.8175591531755915,0.8387297633872977,0.8792029887920298,0.8835616438356164,1,0.5,0.8544668587896254,0.8544668587896254,0.8975794300883686,0.9853605892833655,0.9968879668049793,1
fkpncra,0.38749046529366893,0.7368421052631579,0.7437070938215103,0.8916857360793288,0.9298245614035088,0.984744469870328,1,0.5,0.7324561403508771,0.7324561403508771,0.9451754385964912,1,1,1,0.5,0.7851805728518058,0.7907845579078456,0.9115815691158157,0.9427148194271482,0.987546699875467,1,0.5,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.8674351585014409,0.9711815561959654,1
fkpncar,0.38749046529366893,0.7368421052631579,0.7437070938215103,0.8916857360793288,0.9298245614035088,0.9527078565980168,1,0.5,0.7324561403508771,0.7324561403508771,0.9451754385964912,1,1,1,0.5,0.7851805728518058,0.7907845579078456,0.9115815691158157,0.9427148194271482,0.9613947696139478,1,0.5,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.8674351585014409,0.9106628242074928,1
fkpnrca,0.38749046529366893,0.7368421052631579,0.7437070938215103,0.8916857360793288,0.9466056445461479,0.984744469870328,1,0.5,0.7324561403508771,0.7324561403508771,0.9451754385964912,0.9451754385964912,1,1,0.5,0.7851805728518058,0.7907845579078456,0.9115815691158157,0.9564134495641345,0.987546699875467,1,0.5,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.9711815561959654,0.9711815561959654,1
fkpnrac,0.38749046529366893,0.7368421052631579,0.7437070938215103,0.8916857360793288,0.9466056445461479,0.96186117467582,1,0.5,0.7324561403508771,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9451754385964912,1,0.5,0.7851805728518058,0.7907845579078456,0.9115815691158157,0.9564134495641345,0.9688667496886675,1,0.5,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.9711815561959654,1,1
fkpnacr,0.38749046529366893,0.7368421052631579,0.7437070938215103,0.8916857360793288,0.9145690312738368,0.9527078565980168,1,0.5,0.7324561403508771,0.7324561403508771,0.9451754385964912,0.9451754385964912,1,1,0.5,0.7851805728518058,0.7907845579078456,0.9115815691158157,0.9302615193026151,0.9613947696139478,1,0.5,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.9106628242074928,0.9106628242074928,1
fkpnarc,0.38749046529366893,0.7368421052631579,0.7437070938215103,0.8916857360793288,0.9145690312738368,0.96186117467582,1,0.5,0.7324561403508771,0.7324561403508771,0.9451754385964912,0.9451754385964912,0.9451754385964912,1,0.5,0.7851805728518058,0.7907845579078456,0.9115815691158157,0.9302615193026151,0.9688667496886675,1,0.5,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.9106628242074928,1,1
fkpcnra,0.38749046529366893,0.7368421052631579,0.7437070938215103,0.782608695652174,0.9298245614035088,0.984744469870328,1,0.5,0.7324561403508771,0.7324561403508771,0.7883771929824561,1,1,1,0.5,0.7851805728518058,0.7907845579078456,0.8225404732254047,0.9427148194271482,0.987546699875467,1,0.5,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.8674351585014409,0.9711815561959654,1
fkpcnar,0.38749046529366893,0.7368421052631579,0.7437070938215103,0.782608695652174,0.9298245614035088,0.9527078565980168,1,0.5,0.7324561403508771,0.7324561403508771,0.7883771929824561,1,1,1,0.5,0.7851805728518058,0.7907845579078456,0.8225404732254047,0.9427148194271482,0.9613947696139478,1,0.5,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.8674351585014409,0.9106628242074928,1
fkpcrna,0.38749046529366893,0.7368421052631579,0.7437070938215103,0.782608695652174,0.8375286041189931,0.984744469870328,1,0.5,0.7324561403508771,0.7324561403508771,0.7883771929824561,0.7883771929824561,1,1,0.5,0.7851805728518058,0.7907845579078456,0.8225404732254047,0.8692403486924034,0.987546699875467,1,0.5,0.8544668587896254,0.8674351585014409,0.8674351585014409,0.969625539598455,0.9711815561959654,1
